,Length,Most,Average,Unique,WeightLength,WeightUnique,Target
635,85,6,4.4,52,16.57,26.29,0
636,122,13,8.8,41,43.64,69.24,0
637,158,42,17.4,49,109.46,173.67,0
638,95,36,12.6,24,72.03,114.28,0
639,101,5,4.4,49,14.02,22.24,0
640,109,16,9.6,36,29.16,46.26,0
641,129,12,8.2,58,64.23,101.91,0
642,77,22,8.4,39,8.41,13.34,0
643,78,14,7.8,36,47.49,75.34,0
644,38,5,2.2,32,4.89,7.75,0
645,137,7,5.0,67,34.66,54.99,0
646,71,9,5.2,40,2.21,3.51,0
647,196,9,5.6,167,8.31,13.18,0
648,115,12,6.8,58,47.52,75.39,0
649,79,6,6.0,31,21.23,33.68,0
650,44,8,4.2,27,16.63,26.39,0
651,110,11,5.6,66,14.68,23.28,0
652,132,20,9.4,53,76.5,121.38,0
653,113,6,4.6,59,21.92,34.78,0
654,141,35,12.2,60,37.42,59.37,0
655,70,7,4.0,49,16.1,25.54,0
656,77,14,6.4,37,20.23,32.1,0
657,46,2,1.8,42,5.66,8.98,0
658,66,5,3.0,55,8.27,13.12,0
659,56,6,3.8,40,6.75,10.7,0
660,110,6,4.4,60,29.99,47.58,0
661,83,16,8.6,36,8.95,14.21,0
662,68,21,7.4,24,22.18,35.2,0
663,166,17,10.0,64,37.58,59.63,0
664,76,4,3.8,44,24.2,38.39,0
665,42,8,3.4,21,6.55,10.4,0
666,209,7,5.2,161,30.77,48.82,0
667,148,14,8.0,82,13.78,21.86,0
668,142,15,10.2,47,49.11,77.91,0
669,45,2,1.4,43,1.38,2.19,0
670,46,2,1.6,43,5.73,9.09,0
671,52,4,2.8,30,12.9,20.47,0
672,133,13,8.0,60,21.38,33.92,0
673,124,8,5.8,89,29.52,46.83,0
674,82,6,4.0,57,19.35,30.7,0
675,91,5,3.6,59,24.07,38.19,0
676,67,4,3.6,35,26.98,42.8,0
677,46,7,4.0,27,6.68,10.59,0
678,59,7,5.0,28,9.63,15.27,0
679,52,4,2.6,28,2.7,4.28,0
680,114,17,9.6,67,43.05,68.3,0
681,116,16,8.4,67,28.98,45.97,0
682,42,4,2.2,36,8.68,13.77,0
683,62,5,3.2,47,20.62,32.71,0
684,72,15,8.6,23,40.63,64.46,0
685,113,3,3.0,92,9.6,15.24,0
686,99,13,8.2,51,4.96,7.88,0
687,109,10,7.2,69,24.88,39.48,0
688,96,11,10.0,36,10.59,16.8,0
689,90,5,3.4,62,15.75,24.98,0
690,35,4,3.0,18,9.88,15.68,0
691,80,7,3.2,64,17.26,27.38,0
692,139,20,10.0,67,41.81,66.33,0
693,64,8,5.4,38,15.04,23.86,0
694,100,21,9.8,47,36.87,58.49,0
695,58,3,2.4,43,17.39,27.59,0
696,53,5,2.8,43,7.46,11.83,0
697,60,10,6.0,30,30.66,48.65,0
698,100,7,3.4,83,0.0,0.0,0
699,85,6,5.0,44,27.79,44.09,0
700,79,23,10.2,18,25.97,41.2,0
701,158,6,4.6,117,53.63,85.09,0
702,191,30,14.0,102,115.22,182.8,0
703,56,11,5.6,27,16.03,25.43,0
704,54,7,5.2,27,23.86,37.86,0
705,56,11,5.8,24,18.4,29.2,0
706,27,3,2.2,19,6.51,10.33,0
707,106,18,13.0,45,68.89,109.29,0
708,38,3,2.0,33,0.92,1.45,0
709,152,15,10.4,59,44.6,70.76,0
710,46,9,6.6,17,25.94,41.16,0
711,270,8,6.2,205,55.47,88.01,0
712,107,7,5.4,60,22.74,36.07,0
713,91,6,4.6,58,18.96,30.08,0
714,113,9,5.0,74,17.79,28.23,0
715,55,6,4.0,39,10.77,17.09,0
716,62,5,4.6,31,24.83,39.4,0
717,87,24,10.6,27,32.3,51.24,0
718,112,21,11.2,44,34.62,54.93,0
719,101,24,13.6,35,32.54,51.63,0
720,88,12,6.4,58,12.19,19.35,0
721,55,15,7.0,23,40.54,64.31,0
722,61,8,5.0,29,31.46,49.92,0
723,102,13,7.2,36,25.13,39.88,0
724,224,47,16.0,104,80.47,127.67,0
725,84,3,2.6,69,20.02,31.76,0
726,70,6,4.4,48,7.09,11.25,0
727,68,13,7.4,30,20.86,33.1,0
728,46,5,3.0,36,4.88,7.74,0
729,64,3,2.0,59,7.64,12.13,0
730,60,19,9.6,16,8.2,13.0,0
731,71,5,3.4,46,18.45,29.28,0
732,122,8,5.0,72,22.64,35.92,0
733,117,11,6.0,72,38.55,61.16,0
734,123,23,8.4,61,28.52,45.25,0
735,86,6,3.8,49,21.25,33.71,0
736,59,6,3.6,42,19.48,30.91,0
737,227,5,4.2,183,43.59,69.16,0
738,179,19,11.6,113,45.74,72.57,0
739,26,4,2.2,20,6.62,10.5,0
740,72,4,3.6,54,16.75,26.57,0
741,74,9,5.4,43,16.82,26.69,0
742,34,2,1.6,31,0.9,1.43,0
743,52,3,2.6,43,19.05,30.23,0
744,112,18,7.4,56,46.96,74.5,0
745,88,6,6.0,30,21.83,34.64,0
746,151,20,11.0,78,41.72,66.19,0
747,100,9,6.2,44,36.71,58.24,0
748,47,3,2.4,38,11.45,18.16,0
749,144,10,6.4,67,33.86,53.72,0
750,124,4,4.0,71,27.32,43.34,0
751,280,38,17.8,61,157.45,249.8,0
752,73,6,4.0,50,13.46,21.36,0
753,80,5,3.8,49,24.14,38.29,0
754,116,12,6.0,76,19.53,30.98,0
755,66,6,3.4,44,17.28,27.41,0
756,135,25,12.8,74,12.76,20.25,0
757,88,4,2.8,78,12.67,20.1,0
758,55,4,3.6,37,10.51,16.67,0
759,181,12,7.4,128,34.67,55.01,0
760,168,8,5.4,125,34.62,54.92,0
761,55,4,3.0,40,16.81,26.66,0
762,59,5,3.6,31,16.64,26.4,0
763,64,6,4.4,29,16.86,26.75,0
764,120,8,7.6,47,17.77,28.19,0
765,71,5,4.0,40,36.99,58.69,0
766,43,3,2.6,32,6.08,9.65,0
767,113,11,7.4,43,27.67,43.89,0
768,58,4,2.8,49,5.7,9.04,0
769,89,9,6.4,52,29.8,47.28,0
770,106,24,18.0,7,13.3,21.09,0
771,62,4,3.2,50,12.68,20.12,0
772,79,4,3.8,38,8.65,13.73,0
773,110,20,8.4,42,28.81,45.7,0
774,60,5,3.4,41,11.09,17.6,0
775,104,47,12.4,47,7.89,12.53,0
776,65,5,3.0,39,8.49,13.46,0
777,48,4,2.6,40,8.15,12.93,0
778,57,6,4.2,37,28.17,44.7,0
779,167,15,11.4,71,41.38,65.65,0
780,20,4,2.4,11,6.21,9.86,0
781,111,10,7.8,34,39.53,62.71,0
782,70,6,5.0,41,18.54,29.41,0
783,102,22,9.0,51,28.2,44.74,0
784,151,22,12.0,70,20.3,32.2,0
785,116,14,5.2,86,9.56,15.16,0
786,80,3,2.4,55,22.97,36.45,0
787,63,10,5.6,24,48.88,77.55,0
788,30,3,1.6,27,3.85,6.11,0
789,84,5,3.6,59,15.56,24.69,0
790,81,6,4.0,63,27.59,43.78,0
791,88,8,5.8,45,35.27,55.97,0
792,127,15,7.6,64,26.18,41.53,0
793,66,4,3.6,50,14.51,23.02,0
794,81,5,4.4,44,21.14,33.53,0
795,119,6,4.2,69,32.79,52.03,0
796,72,6,4.2,45,16.19,25.68,0
797,161,46,21.2,45,35.28,55.97,0
798,70,29,14.0,5,18.29,29.01,0
799,46,4,2.8,35,13.45,21.33,0
800,89,6,5.2,40,21.26,33.72,0
801,88,4,3.4,50,17.87,28.35,0
802,106,7,4.8,66,33.77,53.57,0
803,96,9,7.0,46,22.3,35.39,0
804,92,12,6.8,52,17.64,27.98,0
805,95,22,8.4,29,14.74,23.39,0
806,328,16,9.4,214,94.84,150.48,0
807,50,4,2.4,40,5.84,9.26,0
808,72,3,2.6,49,18.59,29.5,0
809,84,3,2.8,60,8.48,13.45,0
810,70,12,6.6,28,8.69,13.79,0
811,157,15,9.4,89,33.24,52.74,0
812,135,11,7.6,69,28.63,45.43,0
813,84,7,4.8,45,42.08,66.76,0
814,167,12,9.6,53,84.74,134.44,0
815,30,4,2.2,24,0.96,1.52,0
816,54,6,3.4,39,6.2,9.84,0
817,98,15,7.8,36,17.9,28.4,0
818,58,4,2.8,49,22.23,35.27,0
819,174,28,20.8,40,105.02,166.63,0
820,85,8,5.8,49,14.94,23.7,0
821,71,7,3.6,58,24.74,39.24,0
822,53,4,3.2,38,12.51,19.85,0
823,76,4,3.2,38,23.02,36.52,0
824,200,10,6.0,137,29.14,46.23,0
825,169,17,14.8,62,31.77,50.41,0
826,45,12,5.4,21,12.51,19.85,0
827,128,20,13.6,42,0.6,0.95,0
828,71,12,4.6,46,16.06,25.47,0
829,79,11,6.8,40,17.32,27.49,0
830,103,6,5.4,63,8.86,14.06,0
831,67,5,3.4,45,11.99,19.02,0
832,112,17,10.2,48,9.85,15.62,0
833,266,9,7.6,77,26.46,41.98,0
834,105,7,5.4,63,32.12,50.95,0
835,154,13,8.8,81,56.52,89.67,0
836,72,4,2.8,60,14.79,23.47,0
837,85,3,2.4,68,14.0,22.22,0
838,82,5,2.6,72,9.64,15.3,0
839,53,4,1.6,50,13.5,21.41,0
840,71,8,5.2,33,18.2,28.87,0
841,42,3,2.2,35,12.51,19.85,0
842,71,7,5.8,42,31.5,49.97,0
843,82,4,3.4,55,29.88,47.41,0
844,72,5,4.2,39,20.27,32.16,0
845,62,6,4.8,33,10.11,16.04,0
846,67,7,4.6,39,17.85,28.32,0
847,60,10,5.4,36,26.41,41.9,0
848,56,3,2.2,43,10.9,17.29,0
849,56,10,5.0,33,7.54,11.97,0
850,82,15,5.8,44,18.8,29.83,0
851,53,7,3.6,40,10.73,17.02,0
852,62,5,3.2,43,24.48,38.84,0
853,76,4,3.0,36,8.2,13.02,0
854,51,4,3.2,35,15.51,24.61,0
855,69,6,3.6,53,12.86,20.4,0
856,68,15,6.0,37,7.89,12.52,0
857,117,8,5.4,69,32.19,51.07,0
858,68,3,2.2,56,14.83,23.52,0
859,241,14,9.6,169,43.54,69.08,0
860,131,17,8.8,77,17.12,27.17,0
861,276,9,6.8,187,46.01,73.0,0
862,70,5,3.4,45,30.12,47.79,0
863,68,28,6.6,40,2.98,4.73,0
864,93,18,10.0,27,60.05,95.27,0
865,70,4,3.0,57,9.74,15.45,0
866,104,6,5.4,52,14.14,22.43,0
867,59,7,4.8,35,5.86,9.29,0
868,120,12,7.2,69,34.72,55.09,0
869,88,9,4.0,71,3.11,4.93,0
870,95,31,9.6,47,8.44,13.39,0
871,85,15,7.0,39,21.96,34.85,0
872,72,6,4.0,53,22.87,36.29,0
873,123,21,12.6,60,30.24,47.98,0
874,58,5,3.2,40,21.66,34.36,0
875,170,31,18.6,52,26.5,42.04,0
876,92,12,8.0,38,26.61,42.21,0
877,136,10,8.6,71,23.34,37.02,0
878,89,4,2.6,79,18.28,29.01,0
879,111,8,6.4,52,27.48,43.6,0
880,87,5,2.8,72,18.65,29.59,0
881,76,8,5.4,49,11.35,18.01,0
882,128,11,7.2,70,12.48,19.8,0
883,70,6,4.2,44,17.8,28.24,0
884,80,3,2.8,67,14.03,22.27,0
885,81,8,5.6,53,8.95,14.19,0
886,71,7,4.6,35,17.8,28.25,0
887,136,7,5.2,72,16.39,26.01,0
888,40,4,2.4,28,18.09,28.69,0
889,77,6,3.8,56,27.11,43.01,0
890,70,3,3.0,53,8.77,13.91,0
891,291,7,5.6,222,12.68,20.11,0
892,125,7,5.6,78,56.46,89.58,0
893,97,5,4.2,50,26.57,42.16,0
894,100,7,4.0,72,20.36,32.3,0
895,123,10,7.4,46,29.41,46.67,0
896,98,6,6.0,46,27.98,44.38,0
897,151,7,6.4,86,15.75,24.99,0
898,62,7,4.0,45,27.72,43.99,0
899,56,6,3.8,41,0.56,0.89,0
900,85,6,3.8,61,23.12,36.69,0
901,72,13,7.0,40,15.41,24.45,0
902,108,4,4.0,82,10.8,17.13,0
903,36,4,2.0,31,7.35,11.66,0
904,52,2,1.8,48,18.24,28.93,0
905,89,18,8.0,49,23.28,36.93,0
906,206,7,5.0,141,32.81,52.06,0
907,61,3,3.0,46,10.33,16.39,0
908,69,4,3.2,52,10.34,16.41,0
909,59,5,3.8,41,10.97,17.4,0
910,107,9,7.6,45,28.18,44.71,0
911,298,20,10.6,194,81.03,128.56,0
912,113,24,8.0,70,31.04,49.25,0
913,101,8,4.8,66,7.91,12.55,0
914,153,15,10.2,71,17.3,27.45,0
915,39,5,2.8,26,16.96,26.91,0
916,64,6,3.4,52,11.42,18.12,0
917,285,30,14.6,155,51.49,81.7,0
918,51,9,5.2,23,16.18,25.66,0
919,86,6,4.8,47,35.58,56.45,0
920,97,16,9.2,37,54.47,86.41,0
921,84,6,5.0,46,18.92,30.02,0
922,95,13,8.8,40,23.43,37.17,0
923,123,12,4.8,85,29.79,47.26,0
924,67,4,2.8,43,10.58,16.79,0
925,109,20,7.6,71,30.67,48.66,0
926,64,4,3.2,29,7.92,12.56,0
927,39,5,3.6,17,16.0,25.39,0
928,106,7,4.6,62,13.81,21.91,0
929,108,4,3.6,69,26.72,42.4,0
930,173,9,7.0,93,26.4,41.89,0
931,142,15,8.0,62,38.3,60.77,0
932,100,2,2.0,89,11.48,18.22,0
933,62,2,2.0,55,19.22,30.49,0
934,53,8,5.2,27,15.83,25.12,0
935,47,5,3.0,35,14.37,22.8,0
936,49,10,5.2,28,14.17,22.48,0
937,35,4,2.4,23,7.28,11.54,0
938,103,12,8.2,47,30.84,48.94,0
939,127,11,7.8,60,26.1,41.42,0
940,140,16,9.8,56,42.83,67.95,0
941,124,10,6.0,62,37.46,59.43,0
942,92,17,8.6,38,36.21,57.46,0
943,100,8,7.4,44,41.54,65.9,0
944,56,5,3.4,36,5.92,9.4,0
945,118,20,10.0,54,36.28,57.56,0
946,147,8,6.8,69,19.53,30.98,0
947,125,10,9.4,68,9.98,15.84,0
948,125,10,8.6,63,51.94,82.42,0
949,124,13,9.0,57,8.36,13.26,0
950,238,42,18.0,129,25.18,39.95,0
951,76,5,3.0,59,13.69,21.73,0
952,51,5,3.4,34,20.81,33.02,0
953,62,2,1.8,58,6.91,10.96,0
954,121,7,5.4,72,45.93,72.86,0
955,57,6,2.8,48,16.33,25.9,0
956,52,15,5.4,27,7.42,11.77,0
957,70,10,5.6,35,21.52,34.15,0
958,64,8,5.2,43,9.47,15.02,0
959,68,4,2.8,42,12.95,20.54,0
960,64,5,3.2,46,4.38,6.94,0
961,83,7,4.6,51,9.35,14.83,0
962,41,3,1.6,38,7.02,11.14,0
963,68,5,4.0,35,16.97,26.93,0
964,34,5,3.4,22,16.0,25.38,0
965,53,6,3.8,36,8.53,13.53,0
966,109,11,9.0,63,40.93,64.94,0
967,154,6,4.6,95,46.5,73.78,0
968,80,9,5.0,49,24.23,38.44,0
969,53,3,2.4,44,17.95,28.48,0
970,49,7,3.8,30,6.15,9.76,0
971,124,24,11.0,53,46.83,74.29,0
972,282,18,8.8,178,112.63,178.7,0
973,106,17,12.0,44,35.12,55.71,0
974,99,4,3.4,86,5.86,9.3,0
975,57,6,3.4,39,5.59,8.87,0
976,94,9,5.0,52,36.4,57.76,0
977,111,13,5.8,73,21.77,34.54,0
978,80,6,4.2,51,6.09,9.66,0
979,79,6,3.4,53,25.27,40.09,0
980,97,14,9.4,54,12.6,19.99,0
981,275,23,16.4,164,84.75,134.46,0
982,50,8,4.6,26,8.04,12.75,0
983,110,9,6.4,50,44.12,70.0,0
984,62,3,2.6,52,9.75,15.46,0
985,69,12,6.4,40,22.06,35.01,0
986,76,6,5.4,40,18.51,29.36,0
987,68,3,2.4,52,21.34,33.86,0
988,73,4,3.6,54,7.57,12.0,0
989,74,6,4.2,45,15.95,25.3,0
990,67,3,2.2,56,5.71,9.06,0
991,171,25,15.4,58,49.19,78.04,0
992,78,3,2.4,62,8.97,14.23,0
993,81,6,5.0,43,31.86,50.54,0
994,124,17,13.8,43,60.05,95.27,0
995,238,25,14.2,129,38.24,60.66,0
996,112,16,7.6,76,11.15,17.68,0
997,52,6,4.4,27,18.07,28.67,0
998,78,9,5.0,42,12.92,20.5,0
999,117,5,4.4,78,25.21,39.99,0
1000,46,6,3.0,35,6.3,9.99,0
1001,73,8,5.4,42,11.76,18.66,0
1002,33,3,2.4,26,14.34,22.75,0
1003,91,16,5.2,65,4.57,7.25,0
1004,215,7,5.0,164,11.64,18.47,0
1005,148,7,6.4,85,20.2,32.06,0
1006,39,2,1.6,36,3.17,5.03,0
1007,46,8,5.2,22,0.66,1.05,0
1008,162,22,12.4,49,46.73,74.15,0
1009,45,2,2.0,36,2.75,4.36,0
1010,91,34,11.2,34,16.72,26.52,0
1011,73,4,3.8,38,12.42,19.7,0
1012,31,4,2.6,20,8.51,13.51,0
1013,167,66,26.4,19,5.74,9.1,0
1014,99,10,8.2,46,26.2,41.57,0
1015,115,18,13.0,23,102.57,162.74,0
1016,59,4,3.0,46,11.31,17.94,0
1017,95,12,5.2,56,20.56,32.62,0
1018,56,8,6.8,17,30.79,48.85,0
1019,67,9,5.0,41,21.76,34.53,0
1020,48,4,3.4,35,13.75,21.81,0
1021,46,3,2.2,35,11.97,18.98,0
1022,114,4,3.8,73,23.57,37.4,0
1023,99,6,4.4,51,15.6,24.75,0
1024,279,11,9.6,122,55.52,88.09,0
1025,47,5,3.8,32,6.47,10.27,0
1026,101,9,5.6,64,32.06,50.87,0
1027,80,5,4.2,55,0.0,0.0,0
1028,42,4,2.8,32,7.06,11.21,0
1029,92,7,5.4,48,28.75,45.61,0
1030,86,8,3.6,69,20.89,33.14,0
1031,103,10,8.0,34,49.42,78.4,0
1032,105,8,4.4,68,6.66,10.56,0
1033,101,10,4.6,76,9.04,14.34,0
1034,126,42,19.4,24,1.9,3.02,0
1035,167,10,6.0,117,26.07,41.37,0
1036,111,7,7.0,41,17.66,28.02,0
1037,42,2,2.0,36,5.02,7.97,0
1038,127,9,7.0,62,20.81,33.01,0
1039,55,4,2.8,45,14.75,23.41,0
1040,87,9,6.8,46,17.82,28.28,0
1041,39,2,1.6,36,3.77,5.98,0
1042,119,20,12.6,45,64.81,102.83,0
1043,82,20,9.6,29,46.78,74.22,0
1044,96,4,3.6,74,22.42,35.58,0
1045,79,3,2.8,58,18.85,29.91,0
1046,67,3,2.4,58,20.65,32.77,0
1047,175,12,9.0,95,32.47,51.51,0
1048,115,5,3.8,91,12.81,20.33,0
1049,66,4,3.8,43,16.86,26.76,0
1050,206,24,14.0,71,121.96,193.5,0
1051,41,3,1.8,37,7.52,11.93,0
1052,115,8,5.6,78,21.99,34.89,0
1053,57,5,3.0,40,10.21,16.2,0
1054,39,9,3.0,29,24.13,38.28,0
1055,35,5,2.4,28,3.11,4.94,0
1056,83,9,8.0,28,14.38,22.82,0
1057,72,2,2.0,62,10.69,16.97,0
1058,110,7,6.2,54,18.82,29.86,0
1059,36,8,3.6,23,4.98,7.9,0
1060,117,4,3.6,78,12.78,20.28,0
1061,106,10,6.0,64,47.12,74.75,0
1062,129,13,8.0,83,14.88,23.6,0
1063,79,4,2.4,72,6.1,9.67,0
1064,48,3,2.4,39,9.89,15.69,0
1065,61,4,3.4,36,9.84,15.61,0
1066,106,8,7.0,46,41.65,66.09,0
1067,58,4,2.4,38,9.48,15.04,0
1068,63,10,6.4,30,19.35,30.71,0
1069,81,5,3.6,56,23.16,36.75,0
1070,73,6,3.6,40,18.01,28.58,0
1071,76,4,3.2,59,16.9,26.81,0
1072,81,6,6.0,21,20.52,32.56,0
1073,67,6,4.0,41,6.95,11.02,0
1074,161,29,16.6,45,114.16,181.12,0
1075,62,9,4.6,36,19.91,31.59,0
1076,248,37,15.8,117,112.72,178.85,0
1077,61,6,4.4,35,7.48,11.87,0
1078,119,10,7.6,60,52.0,82.5,0
1079,63,4,3.0,49,16.0,25.39,0
1080,45,9,3.4,28,3.74,5.94,0
1081,170,19,13.6,82,72.34,114.77,0
1082,52,9,5.6,20,15.73,24.96,0
1083,188,27,15.8,75,75.18,119.28,0
1084,72,6,4.0,31,17.47,27.71,0
1085,142,5,4.0,107,35.93,57.0,0
1086,57,5,3.4,43,8.1,12.86,0
1087,97,5,5.0,63,11.06,17.55,0
1088,60,12,8.4,10,6.83,10.84,0
1089,38,3,1.8,34,10.82,17.17,0
1090,225,12,9.0,135,60.46,95.93,0
1091,126,4,4.0,87,20.75,32.93,0
1092,107,9,5.8,63,14.89,23.62,0
1093,36,4,2.8,27,7.35,11.66,0
1094,76,4,3.8,47,19.31,30.63,0
1095,44,11,5.0,23,3.77,5.98,0
1096,69,3,2.8,50,8.62,13.68,0
1097,122,9,6.6,61,13.98,22.18,0
1098,140,21,13.4,48,14.38,22.81,0
1099,64,4,3.4,36,16.37,25.97,0
1100,51,9,4.6,27,28.35,44.98,0
1101,142,33,12.4,34,115.69,183.55,0
1102,58,8,4.8,32,14.8,23.48,0
1103,145,15,11.6,69,46.54,73.84,0
1104,40,3,2.2,31,14.71,23.33,0
1105,111,10,5.4,52,34.43,54.63,0
1106,46,3,2.2,39,6.0,9.52,0
1107,84,8,7.8,21,24.48,38.84,0
1108,155,10,8.2,64,47.05,74.66,0
1109,80,8,3.8,63,17.4,27.61,0
1110,61,10,4.2,41,17.48,27.73,0
1111,38,3,1.8,34,6.18,9.81,0
1112,263,54,28.8,91,63.12,100.15,0
1113,134,4,3.6,104,40.69,64.56,0
1114,87,4,3.2,43,16.19,25.68,0
1115,65,5,4.2,32,22.15,35.15,0
1116,62,4,4.0,41,4.66,7.39,0
1117,122,3,2.6,86,13.42,21.28,0
1118,44,8,3.4,32,1.83,2.91,0
1119,46,10,4.2,28,10.12,16.05,0
1120,146,13,8.0,67,48.73,77.32,0
1121,128,9,5.6,66,43.12,68.41,0
1122,62,10,8.0,24,29.77,47.24,0
1123,101,5,3.8,59,19.67,31.21,0
1124,80,4,3.6,50,31.48,49.94,0
1125,145,10,7.4,83,62.82,99.67,0
1126,95,9,6.2,45,19.49,30.92,0
1127,98,8,5.0,56,24.89,39.5,0
1128,118,8,6.4,55,25.78,40.9,0
1129,32,6,2.6,24,3.1,4.92,0
1130,123,13,6.6,76,20.34,32.26,0
1131,41,3,1.8,37,14.19,22.52,0
1132,71,5,3.8,45,18.45,29.27,0
1133,80,5,3.8,53,22.41,35.55,0
1134,306,31,25.2,108,72.12,114.42,0
1135,91,13,5.2,58,3.33,5.28,0
1136,100,4,3.2,77,20.22,32.09,0
1137,55,6,5.0,20,15.03,23.85,0
1138,132,7,5.0,82,26.32,41.75,0
1139,113,19,7.6,62,33.98,53.92,0
1140,112,8,5.8,59,34.22,54.29,0
1141,53,6,5.4,21,3.56,5.64,0
1142,71,10,3.6,44,0.09,0.14,0
1143,50,4,3.0,35,16.72,26.53,0
1144,265,25,15.8,104,73.5,116.61,0
1145,60,6,3.4,40,23.37,37.08,0
1146,68,12,6.4,35,32.23,51.13,0
1147,86,10,6.4,32,16.7,26.5,0
1148,85,9,6.4,42,22.15,35.14,0
1149,70,6,4.4,44,19.66,31.19,0
1150,85,4,2.8,63,14.69,23.31,0
1151,80,6,5.2,49,25.35,40.22,0
1152,60,9,7.0,21,7.39,11.73,0
1153,60,7,4.2,31,20.81,33.01,0
1154,56,13,6.6,15,24.08,38.2,0
1155,38,3,2.2,32,13.26,21.04,0
1156,113,10,7.0,65,48.48,76.92,0
1157,36,3,2.4,25,12.95,20.55,0
1158,82,12,7.4,30,24.8,39.34,0
1159,66,6,4.2,42,8.13,12.9,0
1160,78,10,4.0,48,13.12,20.82,0
1161,94,8,3.6,80,28.37,45.02,0
1162,137,10,7.6,56,58.97,93.56,0
1163,84,9,7.0,33,28.92,45.88,0
1164,67,8,5.8,26,9.97,15.82,0
1165,168,6,4.6,118,14.28,22.65,0
1166,120,24,9.6,53,34.87,55.32,0
1167,88,8,6.0,52,38.21,60.63,0
1168,77,8,5.6,50,15.51,24.61,0
1169,47,4,2.6,37,12.06,19.14,0
1170,106,3,2.8,97,16.12,25.58,0
1171,90,4,3.6,62,19.21,30.47,0
1172,68,8,5.0,44,20.9,33.15,0
1173,95,3,3.0,72,11.0,17.45,0
1174,55,13,6.4,27,7.22,11.45,0
1175,121,12,6.8,51,43.63,69.22,0
1176,74,4,3.2,46,19.51,30.96,0
1177,55,4,3.8,35,2.37,3.75,0
1178,151,9,6.6,67,35.9,56.96,0
1179,110,10,8.2,45,15.78,25.04,0
1180,120,9,6.2,59,34.43,54.62,0
1181,72,2,1.4,70,4.7,7.46,0
1182,81,12,6.2,47,45.6,72.35,0
1183,51,8,4.4,29,34.89,55.35,0
1184,96,5,4.0,66,16.76,26.59,0
1185,40,5,3.4,25,7.01,11.12,0
1186,172,26,16.2,38,62.31,98.85,0
1187,41,4,2.6,32,12.26,19.45,0
1188,85,11,10.0,27,52.65,83.53,0
1189,282,12,6.6,206,78.81,125.04,0
1190,34,4,3.6,18,9.96,15.8,0
1191,84,4,2.6,75,13.63,21.62,0
1192,74,3,2.2,61,24.64,39.1,0
1193,173,3,2.8,147,20.4,32.36,0
1194,126,4,3.8,96,13.65,21.65,0
1195,124,6,3.8,97,17.48,27.74,0
1196,111,24,9.8,52,13.8,21.9,0
1197,80,6,4.4,57,16.86,26.75,0
1198,100,9,7.6,35,24.9,39.51,0
1199,157,26,14.8,40,58.68,93.1,0
1200,101,8,5.8,66,25.22,40.02,0
1201,69,5,2.8,53,23.07,36.6,0
1202,234,10,8.2,152,68.21,108.23,0
1203,127,7,6.6,75,56.02,88.89,0
1204,48,4,3.4,33,10.3,16.34,0
1205,74,4,2.8,59,23.46,37.22,0
1206,134,9,5.0,87,19.61,31.12,0
1207,24,4,2.4,17,9.8,15.55,0
1208,52,9,4.0,35,27.75,44.03,0
1209,160,11,5.8,73,32.82,52.07,0
1210,227,34,15.8,104,79.95,126.85,0
1211,110,3,2.2,101,18.94,30.06,0
1212,102,3,3.0,68,14.43,22.9,0
1213,155,6,4.0,132,22.4,35.54,0
1214,73,6,5.2,38,10.32,16.38,0
1215,119,10,7.8,41,41.43,65.72,0
1216,76,7,3.8,44,27.23,43.2,0
1217,137,8,6.4,65,30.17,47.86,0
1218,60,9,3.8,44,14.47,22.96,0
1219,67,5,3.6,40,17.02,27.01,0
1220,91,14,9.6,32,34.04,54.01,0
1221,39,4,3.6,20,8.31,13.19,0
1222,86,9,4.4,67,19.9,31.57,0
1223,82,4,3.2,58,27.86,44.2,0
1224,61,8,3.2,49,15.03,23.85,0
1225,80,6,3.8,52,23.17,36.76,0
1226,51,5,2.8,37,9.53,15.12,0
1227,63,6,3.4,50,27.91,44.28,0
1228,105,13,6.2,59,53.97,85.63,0
1229,72,3,2.4,60,14.74,23.38,0
1230,161,7,3.8,122,20.45,32.44,0
1231,53,3,3.0,40,11.31,17.94,0
1232,189,30,12.6,108,21.24,33.7,0
1233,118,15,9.2,59,17.28,27.42,0
1234,43,6,4.0,27,12.38,19.64,0
1235,34,3,2.2,28,4.7,7.46,0
1236,59,5,3.6,35,16.93,26.86,0
1237,53,4,2.8,39,10.41,16.51,0
1238,184,26,17.0,45,58.77,93.25,0
1239,51,8,3.4,34,17.29,27.43,0
1240,54,4,3.2,36,8.38,13.29,0
1241,126,17,10.8,41,86.26,136.85,0
1242,103,9,5.6,59,11.21,17.78,0
1243,35,2,1.6,32,3.32,5.26,0
1244,160,31,11.8,69,72.22,114.58,0
1245,79,5,3.8,58,20.8,33.01,0
1246,48,4,2.6,32,21.41,33.97,0
1247,157,18,11.8,54,89.71,142.34,0
1248,71,8,4.4,52,10.56,16.75,0
1249,100,8,3.8,77,24.16,38.33,0
1250,70,14,5.2,47,14.12,22.4,0
1251,166,7,4.2,123,21.87,34.69,0
1252,96,13,6.2,46,26.12,41.45,0
1253,72,4,3.0,56,21.49,34.1,0
1254,106,5,3.6,84,31.74,50.35,0
1255,71,8,5.2,29,18.12,28.75,0
1256,95,10,6.0,50,47.27,75.0,0
1257,241,20,14.0,132,32.66,51.82,0
