,Length,Most,Average,Unique,WeightLength,WeightUnique,Target
1865,126,11,8.0,49,29.8,47.28,1
1866,171,19,14.6,47,33.36,52.92,1
1867,124,18,9.2,63,35.77,56.76,1
1868,91,23,11.2,22,22.85,36.25,1
1869,101,4,3.6,73,18.81,29.84,1
1870,210,35,18.4,59,60.9,96.62,1
1871,159,18,14.0,79,20.45,32.45,1
1872,205,9,6.6,104,45.28,71.85,1
1873,219,23,15.8,80,122.02,193.59,1
1874,115,28,13.0,25,27.45,43.55,1
1875,106,9,6.8,55,44.03,69.86,1
1876,242,28,20.2,48,31.49,49.96,1
1877,192,25,19.4,34,91.3,144.85,1
1878,134,5,4.2,78,14.34,22.75,1
1879,94,9,7.6,38,27.81,44.12,1
1880,131,15,10.8,65,43.43,68.9,1
1881,391,50,32.0,157,131.93,209.32,1
1882,389,11,8.0,275,60.92,96.65,1
1883,96,11,9.4,42,45.86,72.75,1
1884,166,13,8.2,94,58.21,92.36,1
1885,113,24,10.8,55,68.97,109.43,1
1886,256,43,14.4,143,101.12,160.44,1
1887,218,33,24.4,66,112.86,179.06,1
1888,268,31,17.8,104,89.26,141.62,1
1889,202,25,14.6,62,80.94,128.42,1
1890,100,10,6.6,66,13.47,21.37,1
1891,387,44,30.0,154,125.51,199.14,1
1892,116,7,5.2,69,39.75,63.07,1
1893,204,16,12.8,71,98.85,156.83,1
1894,358,14,10.2,232,31.16,49.44,1
1895,87,6,4.8,64,25.3,40.14,1
1896,129,9,6.2,52,50.46,80.05,1
1897,103,12,7.2,50,27.35,43.4,1
1898,48,4,2.8,33,12.84,20.37,1
1899,89,6,5.0,52,23.48,37.25,1
1900,178,35,12.8,77,78.77,124.97,1
1901,286,14,9.2,172,87.96,139.55,1
1902,133,25,12.4,32,83.88,133.07,1
1903,80,3,2.0,75,13.88,22.03,1
1904,88,20,8.0,46,31.36,49.76,1
1905,80,18,10.8,22,35.26,55.94,1
1906,122,13,6.8,75,21.16,33.57,1
1907,54,6,3.6,37,23.59,37.43,1
1908,109,7,6.2,52,51.94,82.4,1
1909,126,22,13.2,39,24.53,38.92,1
1910,236,10,7.6,106,42.99,68.2,1
1911,114,14,6.2,70,27.8,44.11,1
1912,245,28,13.8,102,72.19,114.54,1
1913,185,25,13.4,77,53.52,84.91,1
1914,62,7,5.0,27,31.48,49.94,1
1915,119,8,5.8,57,44.0,69.82,1
1916,76,3,2.2,68,5.81,9.22,1
1917,100,5,3.6,65,28.46,45.15,1
1918,175,22,11.0,65,44.68,70.88,1
1919,154,13,8.8,55,56.47,89.59,1
1920,110,12,8.4,63,24.67,39.14,1
1921,379,80,38.4,79,114.89,182.28,1
1922,68,8,4.0,48,12.05,19.12,1
1923,233,26,14.8,94,38.22,60.64,1
1924,138,10,7.0,78,36.74,58.29,1
1925,122,6,5.4,68,35.62,56.51,1
1926,64,6,3.8,31,20.45,32.44,1
1927,168,13,8.2,83,52.24,82.88,1
1928,87,6,5.0,60,27.8,44.11,1
1929,61,8,4.2,40,14.0,22.21,1
1930,162,17,10.0,85,34.67,55.01,1
1931,233,48,15.4,138,32.68,51.85,1
1932,126,17,9.0,65,36.11,57.29,1
1933,86,13,5.8,39,16.17,25.66,1
1934,118,12,8.8,48,70.8,112.34,1
1935,163,24,16.2,60,84.31,133.76,1
1936,99,6,4.6,50,23.53,37.34,1
1937,139,16,9.8,47,35.15,55.76,1
1938,176,11,7.8,89,41.39,65.67,1
1939,75,13,7.2,42,28.54,45.28,1
1940,58,6,3.8,42,37.8,59.98,1
1941,144,21,15.4,34,47.75,75.76,1
1942,125,6,4.8,70,36.35,57.68,1
1943,82,8,5.4,54,49.5,78.54,1
1944,257,32,18.2,76,71.19,112.96,1
1945,302,24,19.0,64,137.25,217.76,1
1946,82,10,6.2,38,10.55,16.74,1
1947,203,16,11.8,87,58.28,92.47,1
1948,233,22,9.4,146,60.94,96.68,1
1949,140,17,10.8,55,72.93,115.71,1
1950,64,3,2.2,53,25.8,40.93,1
1951,101,6,5.2,54,24.34,38.62,1
1952,106,33,14.4,29,30.29,48.06,1
1953,53,7,4.8,30,10.58,16.78,1
1954,220,25,15.0,71,105.1,166.76,1
1955,133,23,14.6,47,33.21,52.69,1
1956,68,14,6.0,37,28.89,45.84,1
1957,108,11,6.2,73,31.35,49.75,1
1958,110,15,10.4,42,34.45,54.65,1
1959,88,8,5.8,53,23.4,37.13,1
1960,239,27,13.0,119,40.75,64.66,1
1961,42,4,2.6,26,18.75,29.75,1
1962,286,10,7.6,165,57.75,91.63,1
1963,58,10,5.0,36,24.43,38.76,1
1964,175,18,10.2,79,31.27,49.61,1
1965,152,8,6.6,62,34.52,54.77,1
1966,286,12,9.2,210,61.35,97.34,1
1967,148,6,4.4,116,26.09,41.4,1
1968,103,14,7.4,53,29.3,46.49,1
1969,112,16,9.2,51,73.61,116.78,1
1970,174,15,9.4,75,73.21,116.16,1
1971,167,11,7.2,88,77.74,123.34,1
1972,146,38,13.2,46,62.87,99.75,1
1973,153,12,10.0,46,84.23,133.63,1
1974,223,25,15.6,77,81.68,129.59,1
1975,120,16,8.8,43,80.75,128.12,1
1976,131,21,11.6,51,32.11,50.94,1
1977,77,5,3.4,50,16.93,26.85,1
1978,71,5,4.0,37,21.16,33.57,1
1979,46,4,3.2,31,18.3,29.03,1
1980,163,15,9.0,63,44.01,69.83,1
1981,146,6,4.4,95,46.31,73.47,1
1982,100,10,5.2,53,22.99,36.48,1
1983,123,20,9.2,33,40.82,64.76,1
1984,64,5,4.0,44,9.21,14.61,1
1985,132,11,10.4,48,62.45,99.09,1
1986,147,7,6.2,52,14.15,22.45,1
1987,122,15,9.0,63,35.13,55.74,1
1988,284,49,22.2,145,90.19,143.1,1
1989,140,8,6.8,64,37.65,59.74,1
1990,147,27,14.6,44,112.14,177.93,1
1991,149,7,5.8,86,15.67,24.86,1
1992,66,2,2.0,52,20.94,33.22,1
1993,150,20,11.4,78,85.48,135.62,1
1994,202,72,24.0,44,61.46,97.51,1
1995,85,13,8.4,37,26.67,42.31,1
1996,234,18,13.2,129,82.73,131.26,1
1997,354,20,14.8,167,76.08,120.71,1
1998,221,7,4.0,184,35.62,56.52,1
1999,70,9,6.0,44,13.12,20.82,1
2000,147,19,7.6,80,36.53,57.95,1
2001,201,5,4.0,126,39.71,63.0,1
2002,112,9,5.2,46,45.73,72.55,1
2003,308,55,24.6,85,164.32,260.7,1
2004,138,12,9.6,71,19.04,30.2,1
2005,98,5,4.2,64,17.07,27.08,1
2006,132,12,7.4,81,23.92,37.95,1
2007,209,21,13.6,70,81.31,129.01,1
2008,208,12,11.8,89,31.88,50.58,1
2009,68,4,3.2,51,12.41,19.69,1
2010,128,10,7.2,60,52.2,82.83,1
2011,281,26,22.2,90,53.43,84.77,1
2012,230,7,5.0,166,49.38,78.35,1
2013,341,66,29.8,125,68.51,108.7,1
2014,110,15,9.6,31,63.7,101.07,1
2015,387,16,13.2,224,65.87,104.51,1
2016,114,8,6.4,52,37.77,59.92,1
2017,107,22,8.8,37,38.22,60.64,1
2018,103,10,6.6,51,45.19,71.7,1
2019,114,10,7.8,45,38.84,61.63,1
2020,119,6,5.0,68,18.41,29.2,1
2021,281,16,11.6,132,119.23,189.17,1
2022,136,13,5.0,110,22.31,35.39,1
2023,73,8,6.4,43,13.95,22.14,1
2024,121,19,13.0,49,62.59,99.31,1
2025,145,21,9.0,60,14.17,22.48,1
2026,121,27,14.0,26,95.12,150.91,1
2027,66,18,9.6,14,19.11,30.32,1
2028,218,11,8.2,84,69.15,109.71,1
2029,121,35,15.4,47,28.78,45.67,1
2030,40,5,2.6,31,11.69,18.55,1
2031,119,9,7.4,63,16.66,26.43,1
2032,97,17,5.4,68,10.22,16.21,1
2033,138,20,12.2,39,42.71,67.77,1
2034,179,14,9.4,83,57.36,91.0,1
2035,142,24,10.0,67,51.59,81.85,1
2036,172,8,5.6,97,36.57,58.02,1
2037,184,13,11.4,67,61.9,98.21,1
2038,101,9,6.6,39,42.18,66.92,1
2039,196,10,8.6,87,70.68,112.13,1
2040,49,6,4.8,25,14.7,23.32,1
2041,168,14,8.2,66,51.42,81.58,1
2042,46,6,6.0,17,26.61,42.23,1
2043,50,12,5.0,30,8.1,12.85,1
2044,135,10,7.2,54,25.82,40.96,1
2045,135,15,8.0,55,37.02,58.74,1
2046,79,11,6.8,41,46.84,74.31,1
2047,92,6,4.2,53,22.32,35.41,1
2048,128,15,12.2,53,48.0,76.16,1
2049,102,16,8.6,59,29.58,46.93,1
2050,129,12,6.4,69,15.88,25.19,1
2051,80,4,3.4,57,23.51,37.3,1
2052,180,15,11.0,73,32.91,52.21,1
2053,90,8,6.4,55,35.83,56.85,1
2054,58,8,6.0,25,12.63,20.03,1
2055,244,21,8.8,188,42.95,68.15,1
2056,88,16,7.2,48,66.9,106.15,1
2057,240,28,17.6,87,92.8,147.24,1
2058,160,13,8.4,74,67.54,107.16,1
2059,60,6,3.6,41,18.56,29.45,1
2060,255,40,17.2,77,88.78,140.85,1
2061,56,8,4.2,34,19.26,30.56,1
2062,76,18,8.2,36,45.22,71.75,1
2063,211,15,12.4,101,92.05,146.05,1
2064,154,23,9.8,76,13.07,20.74,1
2065,173,20,9.0,64,58.08,92.14,1
2066,99,7,4.2,72,25.06,39.76,1
2067,119,12,8.4,56,15.4,24.43,1
2068,134,18,10.4,52,59.03,93.66,1
2069,317,15,10.0,205,56.8,90.13,1
2070,142,5,4.2,91,26.53,42.09,1
2071,46,7,3.2,34,13.13,20.84,1
2072,489,43,32.2,225,88.83,140.94,1
2073,76,7,4.2,56,12.08,19.16,1
2074,157,8,5.2,84,29.27,46.44,1
2075,160,12,8.2,93,30.32,48.11,1
2076,154,16,13.2,55,39.81,63.16,1
2077,236,18,10.6,105,74.08,117.54,1
2078,341,21,12.6,199,80.7,128.04,1
2079,134,8,5.6,81,18.06,28.66,1
2080,74,12,6.0,40,14.05,22.28,1
2081,150,9,8.0,66,59.07,93.73,1
2082,98,25,8.4,48,36.12,57.3,1
2083,97,19,10.4,35,51.37,81.5,1
2084,115,9,5.4,75,39.36,62.45,1
2085,137,9,7.0,53,36.57,58.01,1
2086,86,9,5.4,54,19.34,30.68,1
2087,162,26,16.8,55,51.74,82.09,1
2088,194,20,12.2,72,53.18,84.37,1
2089,155,17,12.4,38,16.38,25.99,1
2090,128,17,9.2,59,33.43,53.04,1
2091,165,9,7.6,75,26.34,41.79,1
2092,157,37,11.0,91,23.04,36.55,1
2093,190,10,8.2,73,62.02,98.4,1
2094,74,7,3.4,59,12.45,19.75,1
2095,87,38,10.0,42,25.69,40.76,1
2096,217,19,11.8,86,67.78,107.54,1
2097,93,13,7.6,42,49.55,78.61,1
2098,120,16,12.6,35,67.67,107.36,1
2099,75,8,4.8,43,18.3,29.04,1
2100,47,10,4.6,23,0.0,0.0,1
2101,171,20,10.4,84,60.02,95.22,1
2102,98,13,7.4,49,39.8,63.14,1
2103,285,35,23.8,70,83.6,132.64,1
2104,202,27,19.6,65,91.61,145.35,1
2105,96,18,9.0,39,44.49,70.59,1
2106,148,28,13.8,65,23.99,38.07,1
2107,161,37,12.2,81,105.84,167.92,1
2108,63,10,8.6,23,17.33,27.49,1
2109,180,28,11.2,87,73.75,117.02,1
2110,276,17,14.4,118,74.64,118.42,1
2111,244,24,12.0,97,53.22,84.44,1
2112,329,30,24.0,129,36.95,58.63,1
2113,229,23,13.8,92,69.96,111.0,1
2114,152,8,5.6,102,36.53,57.96,1
2115,136,13,10.2,57,30.78,48.83,1
2116,66,8,6.8,24,28.41,45.08,1
2117,242,5,4.6,177,38.41,60.94,1
2118,83,4,3.6,58,13.12,20.81,1
2119,168,31,11.6,97,20.49,32.51,1
2120,103,10,6.2,49,29.07,46.12,1
2121,134,12,8.6,51,55.58,88.18,1
2122,121,16,7.8,68,13.23,20.99,1
2123,154,24,17.0,60,36.21,57.44,1
2124,110,13,5.6,72,12.94,20.53,1
2125,72,27,8.2,33,49.2,78.06,1
2126,150,17,9.6,54,72.65,115.26,1
2127,114,20,8.6,63,36.59,58.05,1
2128,246,23,16.6,131,105.92,168.05,1
2129,167,25,20.2,46,57.12,90.62,1
2130,148,12,9.2,67,48.2,76.48,1
2131,84,9,5.8,37,30.52,48.42,1
2132,56,5,3.6,40,9.04,14.34,1
2133,95,5,4.2,58,41.46,65.79,1
2134,95,11,7.8,47,19.11,30.32,1
2135,192,4,3.6,149,24.53,38.92,1
2136,61,10,4.4,43,9.9,15.7,1
2137,145,29,11.8,61,17.94,28.46,1
2138,226,12,8.6,120,64.75,102.73,1
2139,103,28,9.2,59,33.32,52.86,1
2140,143,9,7.4,62,38.71,61.42,1
2141,217,10,6.8,137,78.47,124.5,1
2142,105,11,6.2,67,15.38,24.4,1
2143,152,27,16.2,46,27.47,43.59,1
2144,298,29,24.2,115,104.78,166.24,1
2145,113,11,8.0,59,53.02,84.12,1
2146,188,7,6.6,100,29.67,47.08,1
2147,134,11,9.2,56,29.42,46.67,1
2148,62,8,4.2,36,17.05,27.04,1
2149,181,26,17.0,60,101.93,161.73,1
2150,89,6,5.2,35,25.69,40.76,1
2151,118,5,4.2,82,19.88,31.54,1
2152,519,21,17.0,280,116.73,185.19,1
2153,58,4,4.0,25,12.51,19.85,1
2154,21,2,1.4,19,7.03,11.16,1
2155,151,5,4.2,99,34.49,54.72,1
2156,140,27,12.0,54,35.39,56.15,1
2157,119,13,5.4,70,18.86,29.92,1
2158,167,12,7.6,69,34.36,54.51,1
2159,267,10,6.0,207,55.42,87.93,1
2160,117,9,6.2,77,34.21,54.27,1
2161,154,8,7.0,71,45.84,72.73,1
2162,144,26,11.4,76,20.76,32.94,1
2163,216,16,10.6,103,47.32,75.08,1
2164,63,6,3.6,44,13.73,21.79,1
2165,84,13,8.0,22,12.53,19.88,1
2166,148,17,8.4,73,53.08,84.22,1
2167,154,15,10.8,72,82.46,130.83,1
2168,74,7,4.2,37,16.27,25.82,1
2169,113,9,5.4,72,23.08,36.61,1
2170,161,18,13.6,51,64.03,101.6,1
2171,81,4,3.6,55,13.01,20.64,1
2172,69,11,5.2,42,28.96,45.95,1
2173,88,5,4.2,55,23.08,36.62,1
2174,86,9,4.8,58,26.47,42.0,1
2175,53,6,3.2,36,24.46,38.81,1
2176,78,14,7.6,34,17.27,27.4,1
2177,119,9,7.6,52,32.82,52.08,1
2178,96,6,5.2,53,39.02,61.91,1
2179,64,8,6.4,25,34.22,54.3,1
2180,97,16,7.0,51,34.89,55.36,1
2181,207,8,7.4,94,62.76,99.57,1
2182,284,26,21.4,117,95.99,152.29,1
2183,76,27,7.2,41,10.22,16.21,1
2184,96,19,9.0,44,27.99,44.41,1
2185,131,7,5.2,73,36.22,57.47,1
2186,132,16,8.0,54,40.31,63.95,1
2187,108,17,9.0,51,24.48,38.84,1
2188,46,3,2.4,37,23.39,37.1,1
2189,127,5,3.0,99,34.99,55.51,1
2190,106,18,10.6,40,35.46,56.26,1
2191,64,16,6.2,32,12.26,19.44,1
2192,87,14,5.8,53,13.09,20.76,1
2193,223,20,13.4,86,40.81,64.75,1
2194,202,5,4.2,150,50.87,80.71,1
2195,127,23,14.4,30,111.32,176.61,1
2196,100,8,4.4,60,19.55,31.03,1
2197,100,21,12.6,28,28.69,45.51,1
2198,109,8,6.4,55,31.23,49.55,1
2199,46,4,4.0,24,2.69,4.26,1
2200,112,12,7.2,64,38.99,61.86,1
2201,72,4,3.8,46,26.86,42.62,1
2202,87,28,9.4,37,22.6,35.85,1
2203,105,8,5.8,69,30.42,48.26,1
2204,180,8,7.0,84,52.12,82.7,1
2205,168,14,10.2,45,63.9,101.38,1
2206,117,23,8.0,60,35.35,56.08,1
2207,313,31,20.8,142,111.21,176.45,1
2208,73,22,9.4,31,24.02,38.12,1
2209,119,12,6.6,61,39.57,62.78,1
2210,56,5,3.4,39,21.86,34.68,1
2211,107,9,6.4,45,25.33,40.19,1
2212,50,13,7.0,14,31.78,50.43,1
2213,229,18,12.2,122,39.64,62.89,1
2214,104,9,8.2,50,47.65,75.59,1
2215,172,23,13.2,66,79.22,125.69,1
2216,381,22,14.0,191,61.24,97.16,1
2217,117,4,4.0,84,21.09,33.46,1
2218,48,3,2.2,39,18.29,29.01,1
2219,241,24,11.8,121,47.58,75.49,1
2220,171,19,13.0,57,99.17,157.35,1
2221,96,6,4.0,69,14.87,23.59,1
2222,105,7,6.2,60,26.45,41.96,1
2223,68,3,2.6,58,18.04,28.62,1
2224,122,10,8.6,67,28.67,45.49,1
2225,87,11,7.2,40,29.95,47.51,1
2226,61,10,4.2,41,17.48,27.73,1
2227,97,13,10.0,41,30.71,48.72,1
2228,56,9,3.4,39,16.94,26.88,1
2229,71,11,4.4,49,11.07,17.57,1
2230,132,11,9.8,57,37.13,58.9,1
2231,327,17,13.6,153,79.19,125.63,1
2232,178,33,13.4,64,53.21,84.42,1
2233,67,8,5.2,36,33.89,53.77,1
2234,100,26,13.0,35,53.71,85.21,1
2235,71,18,7.6,31,59.65,94.64,1
2236,194,8,6.0,125,46.98,74.55,1
2237,198,44,23.6,56,127.71,202.61,1
2238,87,11,7.6,40,31.14,49.4,1
2239,152,26,14.6,48,52.29,82.96,1
2240,85,6,4.0,61,24.05,38.15,1
2241,103,9,6.2,55,39.17,62.15,1
2242,126,12,6.8,73,17.42,27.64,1
2243,58,5,3.0,48,18.96,30.08,1
2244,95,12,7.0,43,34.66,55.0,1
2245,54,9,6.4,22,9.73,15.44,1
2246,257,17,10.4,115,72.93,115.71,1
2247,112,18,8.6,50,57.59,91.37,1
2248,98,6,5.4,59,21.9,34.75,1
2249,38,3,2.2,32,10.45,16.57,1
2250,126,11,9.0,69,24.33,38.59,1
2251,135,11,6.0,90,32.6,51.71,1
2252,143,9,7.2,70,48.24,76.54,1
2253,355,108,44.2,49,193.5,307.0,1
2254,112,6,5.0,59,16.97,26.93,1
2255,142,7,4.6,111,11.19,17.75,1
2256,151,22,12.8,51,57.69,91.54,1
2257,59,9,5.4,33,33.27,52.78,1
2258,75,10,5.4,46,52.53,83.34,1
2259,144,9,6.4,75,10.82,17.17,1
2260,92,17,7.2,43,37.89,60.11,1
2261,138,25,12.4,49,92.12,146.16,1
2262,100,8,4.4,65,36.76,58.32,1
2263,198,16,13.2,64,65.68,104.21,1
2264,180,12,10.6,64,64.52,102.37,1
2265,86,13,5.8,47,24.29,38.54,1
2266,149,11,7.0,81,11.28,17.89,1
2267,131,12,9.6,67,21.11,33.5,1
2268,152,29,12.2,61,54.49,86.45,1
2269,240,11,7.8,139,95.6,151.67,1
2270,241,24,17.0,72,88.97,141.16,1
2271,84,10,8.0,39,29.66,47.06,1
2272,230,16,11.4,101,43.9,69.66,1
2273,104,12,8.0,47,58.44,92.72,1
2274,221,16,10.6,94,109.61,173.91,1
2275,194,27,20.4,63,87.04,138.1,1
2276,70,7,3.8,42,20.56,32.62,1
2277,83,4,3.2,51,25.71,40.79,1
2278,114,10,8.4,43,41.75,66.25,1
2279,50,3,2.4,40,17.84,28.31,1
2280,96,4,3.8,74,10.17,16.14,1
2281,172,18,12.4,52,96.25,152.71,1
2282,306,22,14.2,146,106.72,169.32,1
2283,141,9,5.8,60,41.37,65.63,1
2284,61,6,5.0,37,28.5,45.22,1
2285,43,9,4.8,21,3.69,5.85,1
2286,112,15,8.2,50,19.04,30.21,1
2287,251,30,19.2,91,61.5,97.58,1
2288,86,5,3.8,56,13.76,21.83,1
2289,63,15,6.2,31,20.85,33.08,1
2290,147,16,10.2,51,65.62,104.11,1
2291,236,15,14.0,104,81.32,129.02,1
2292,98,6,5.6,50,22.39,35.53,1
2293,135,45,17.6,40,16.4,26.02,1
2294,107,7,5.8,70,44.46,70.54,1
2295,221,24,14.0,109,60.81,96.48,1
2296,390,47,25.6,194,78.23,124.12,1
2297,156,7,6.2,98,59.05,93.68,1
2298,170,27,17.2,55,45.33,71.93,1
2299,97,9,5.0,64,25.48,40.42,1
2300,103,6,5.2,48,17.25,27.36,1
2301,70,13,6.8,35,14.87,23.6,1
2302,107,13,5.8,58,38.34,60.82,1
2303,94,26,11.4,26,54.74,86.84,1
2304,261,25,18.2,78,105.99,168.17,1
2305,356,40,27.8,133,140.14,222.35,1
2306,320,20,20.0,145,49.32,78.26,1
2307,260,14,11.8,137,50.0,79.33,1
2308,127,30,9.2,62,29.87,47.39,1
2309,221,24,11.6,80,47.96,76.1,1
2310,158,29,15.0,44,50.27,79.76,1
2311,71,14,6.4,41,19.81,31.44,1
2312,246,12,10.2,107,93.69,148.64,1
2313,257,14,10.2,153,93.88,148.95,1
2314,163,18,13.6,67,56.67,89.91,1
2315,122,10,7.8,61,30.42,48.26,1
2316,151,15,11.2,80,22.36,35.47,1
2317,53,7,5.4,23,9.8,15.55,1
2318,83,9,5.0,49,24.58,39.0,1
2319,95,7,5.4,44,23.6,37.44,1
2320,166,16,9.2,80,42.99,68.2,1
2321,79,18,7.4,39,23.41,37.14,1
2322,165,12,8.2,81,59.04,93.68,1
2323,166,14,8.6,78,27.82,44.13,1
2324,79,9,6.4,40,37.55,59.57,1
2325,106,11,8.0,35,61.15,97.02,1
2326,112,21,12.8,40,65.13,103.34,1
2327,138,28,13.4,48,80.05,127.0,1
2328,189,25,11.8,74,54.5,86.47,1
2329,115,15,8.0,77,19.34,30.68,1
2330,113,7,5.6,67,37.1,58.86,1
2331,118,13,10.0,46,65.34,103.66,1
2332,77,11,6.0,43,28.54,45.28,1
2333,122,21,10.2,42,37.9,60.13,1
2334,268,22,13.8,114,106.87,169.56,1
2335,400,74,35.6,70,169.16,268.4,1
2336,147,6,4.4,111,16.52,26.21,1
2337,186,21,11.6,93,67.46,107.03,1
2338,179,34,19.4,64,113.25,179.68,1
2339,208,13,10.0,82,51.87,82.29,1
2340,66,9,3.4,43,11.08,17.58,1
2341,108,14,6.4,52,31.09,49.33,1
2342,113,7,3.8,83,24.86,39.44,1
2343,135,8,5.0,80,46.64,74.0,1
2344,103,30,15.4,16,80.81,128.22,1
2345,224,44,18.6,99,55.39,87.87,1
2346,139,12,8.2,75,58.94,93.51,1
2347,138,94,23.8,23,24.65,39.12,1
2348,117,10,10.0,38,12.58,19.96,1
2349,129,9,8.0,51,38.57,61.19,1
2350,90,9,5.6,51,34.0,53.94,1
2351,95,16,7.2,44,34.76,55.14,1
2352,52,6,3.2,33,7.02,11.14,1
2353,203,18,12.0,86,20.26,32.14,1
2354,93,15,9.8,27,5.27,8.35,1
2355,87,8,5.6,50,18.84,29.89,1
2356,196,24,10.2,118,39.35,62.42,1
2357,184,25,16.8,49,118.42,187.88,1
2358,119,13,8.4,39,35.16,55.78,1
2359,140,13,9.2,54,39.8,63.14,1
2360,105,22,7.4,59,41.27,65.47,1
2361,143,13,7.4,65,60.78,96.43,1
2362,142,9,6.8,64,38.03,60.33,1
2363,123,11,6.6,65,33.87,53.75,1
2364,95,9,6.4,42,46.96,74.5,1
2365,150,10,7.6,97,38.7,61.41,1
2366,107,12,7.0,61,24.29,38.54,1
2367,172,24,9.8,82,43.39,68.83,1
2368,117,8,5.0,85,17.38,27.57,1
2369,155,9,7.0,87,42.91,68.08,1
2370,52,4,3.4,35,20.88,33.12,1
2371,148,39,14.0,51,39.87,63.26,1
2372,320,32,16.6,159,95.31,151.21,1
2373,82,7,5.4,48,13.61,21.59,1
2374,281,21,18.0,102,116.08,184.17,1
2375,123,8,7.0,67,35.35,56.09,1
2376,56,4,3.4,43,17.95,28.49,1
2377,253,24,13.0,165,71.78,113.89,1
2378,32,8,4.0,17,10.78,17.1,1
2379,128,15,8.6,48,13.3,21.11,1
2380,181,13,7.4,86,35.39,56.14,1
2381,95,8,6.0,41,41.23,65.42,1
2382,89,16,8.6,33,59.28,94.06,1
2383,422,51,29.4,187,154.41,244.98,1
2384,34,5,2.8,25,15.13,24.01,1
2385,72,15,6.0,32,9.92,15.74,1
2386,61,7,4.2,38,28.12,44.61,1
2387,96,7,5.0,66,30.44,48.29,1
2388,163,13,9.6,59,101.6,161.2,1
2389,311,19,14.8,145,59.57,94.52,1
2390,137,12,7.2,55,30.08,47.72,1
2391,161,8,7.6,55,39.21,62.21,1
2392,193,20,10.6,70,87.29,138.5,1
2393,294,16,7.8,199,57.88,91.83,1
2394,126,6,4.0,94,21.24,33.7,1
2395,58,6,4.2,37,6.81,10.81,1
2396,103,13,9.4,51,41.92,66.51,1
2397,153,23,12.8,59,50.87,80.71,1
2398,173,16,10.4,87,40.91,64.91,1
2399,100,10,6.8,50,44.89,71.23,1
2400,272,14,5.4,210,49.28,78.19,1
2401,151,40,15.8,46,38.02,60.32,1
2402,108,19,11.8,27,55.84,88.59,1
2403,173,14,9.8,114,15.14,24.02,1
2404,105,21,10.8,48,39.15,62.11,1
2405,225,30,19.2,104,33.26,52.77,1
2406,65,6,4.4,29,13.34,21.16,1
2407,126,11,7.2,80,53.48,84.85,1
2408,181,16,7.4,103,52.51,83.31,1
2409,122,16,7.8,80,52.57,83.4,1
2410,173,19,15.2,78,117.81,186.92,1
2411,88,19,7.4,38,14.57,23.12,1
2412,43,2,2.0,33,5.45,8.64,1
2413,97,16,10.6,36,89.34,141.75,1
2414,169,39,17.4,64,49.32,78.24,1
2415,148,15,12.6,65,21.49,34.1,1
2416,140,8,6.0,70,33.99,53.94,1
2417,74,11,5.4,47,9.65,15.32,1
2418,127,11,8.0,56,30.98,49.16,1
2419,73,31,7.8,38,79.53,126.17,1
2420,251,9,5.4,180,55.21,87.6,1
2421,115,7,5.4,66,29.45,46.72,1
2422,303,8,7.2,201,77.83,123.48,1
2423,84,9,4.8,50,17.93,28.44,1
2424,68,4,3.0,48,15.11,23.97,1
2425,117,16,11.8,50,22.33,35.43,1
2426,71,9,5.8,42,34.79,55.2,1
2427,377,20,10.8,229,76.67,121.65,1
2428,126,14,9.4,58,56.19,89.15,1
2429,97,9,6.4,62,23.69,37.59,1
2430,77,6,4.4,47,13.24,21.0,1
2431,103,12,8.0,50,32.67,51.83,1
2432,232,6,5.4,128,56.97,90.38,1
2433,173,21,14.2,73,107.3,170.24,1
2434,151,13,7.4,77,23.7,37.6,1
2435,108,7,4.6,70,31.14,49.41,1
2436,103,16,9.2,53,18.68,29.65,1
2437,146,29,14.4,55,123.04,195.21,1
2438,76,6,5.2,42,25.47,40.4,1
2439,147,8,6.6,61,33.59,53.29,1
2440,248,23,17.0,97,73.8,117.09,1
2441,85,3,2.2,73,11.07,17.56,1
2442,194,13,11.6,80,88.29,140.07,1
2443,57,7,5.4,25,23.85,37.85,1
2444,80,12,7.4,40,20.24,32.11,1
2445,275,37,21.0,143,58.3,92.49,1
2446,137,15,8.4,60,29.37,46.6,1
2447,272,25,15.6,98,59.77,94.82,1
2448,98,15,7.2,39,53.93,85.57,1
2449,69,8,3.6,52,14.23,22.58,1
2450,104,21,10.8,40,35.18,55.82,1
2451,116,10,6.6,61,44.06,69.9,1
2452,119,12,9.0,33,38.58,61.21,1
2453,265,28,22.4,62,55.54,88.11,1
2454,163,6,5.6,95,40.2,63.77,1
2455,134,10,6.8,60,40.74,64.64,1
2456,178,16,8.8,85,76.27,121.0,1
2457,184,12,9.0,72,56.05,88.93,1
2458,121,10,6.6,64,54.8,86.94,1
2459,80,9,8.2,33,26.06,41.34,1
2460,288,22,13.6,128,83.97,133.22,1
2461,105,18,8.2,62,18.97,30.1,1
2462,106,7,7.0,52,45.15,71.64,1
2463,98,10,7.6,47,46.75,74.18,1
2464,67,13,5.6,43,15.02,23.83,1
2465,128,14,9.0,58,59.05,93.68,1
2466,122,11,8.6,56,60.16,95.45,1
2467,84,6,3.6,45,24.1,38.24,1
2468,210,9,6.2,114,29.14,46.23,1
2469,118,20,10.2,54,75.03,119.05,1
2470,173,15,11.4,67,40.95,64.96,1
2471,86,6,4.0,65,20.11,31.9,1
